account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
285,Pelhrimov,1995-05-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,45120,15,0,105299,600
286,Novy Jicin,1996-03-27,monthly,2,1,FALSE,NA,NA,NA,NA,NA,25900,15,10,74623,300
287,Jindrichuv Hradec,1993-10-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6300,15,0,27025,600
288,Klatovy,1995-03-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4600,15,0,37478,900
289,Hl.m. Praha,1994-03-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17400,15,0,69171,300
290,Breclav,1993-12-02,monthly,1,0,TRUE,123696,2577,48,expired,FALSE,60000,15,0,144053,300
291,Melnik,1997-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,63200,15,0,168515,7419
292,Semily,1997-02-26,monthly,2,0,FALSE,NA,NA,NA,NA,NA,16300,15,0,29120,400
293,Hl.m. Praha,1997-05-04,monthly,2,0,FALSE,NA,NA,NA,NA,NA,12700,15,0,50469,600
294,Melnik,1997-01-05,monthly,1,1,FALSE,NA,NA,NA,NA,NA,18400,15,2,79589,700
295,Zdar nad Sazavou,1997-11-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27680,15,0,64950,200
296,Semily,1996-02-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7700,15,0,24955,300
297,Ostrava - mesto,1996-09-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22100,15,0,65624,200
298,Jablonec n. Nisou,1997-12-02,monthly,2,0,FALSE,NA,NA,NA,NA,NA,39680,15,0,46829,1100
299,Vsetin,1993-04-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64100,15,0,154088,600
300,Hl.m. Praha,1993-06-23,monthly,2,1,FALSE,NA,NA,NA,NA,NA,9000,15,18,76942,400
301,Prostejov,1995-09-10,monthly,2,0,FALSE,NA,NA,NA,NA,NA,2850,15,0,24988,300
302,Melnik,1996-05-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6800,15,0,37845,6438
303,Novy Jicin,1996-07-25,monthly,1,1,TRUE,112752,3132,36,current,FALSE,35360,15,2,72230,900
304,Kladno,1997-03-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,34700,15,0,95914,700
305,Chomutov,1996-10-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3600,15,0,23264,200
306,Jindrichuv Hradec,1993-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7200,15,0,34237,1000
307,Plzen - mesto,1997-08-07,monthly,1,1,FALSE,NA,NA,NA,NA,NA,26700,15,1,74048,700
308,Trebic,1995-10-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4500,500,0,40581,400
309,Ceske Budejovice,1997-04-25,monthly,1,0,TRUE,91248,1901,48,current,FALSE,25400,15,0,59726,900
311,Svitavy,1997-08-08,monthly,2,1,FALSE,NA,NA,NA,NA,NA,28320,15,9,68833,800
312,Usti nad Labem,1996-01-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14600,15,0,74047,500
313,Opava,1996-07-06,monthly,2,0,FALSE,NA,NA,NA,NA,NA,2294,15,0,27975,700
315,Jicin,1997-12-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7300,300,0,24900,400
316,Uherske Hradiste,1997-05-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23100,15,0,70011,600
317,Sumperk,1993-03-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13350,15,0,43822,800
318,Liberec,1994-09-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25200,15,0,46629,200
320,Pardubice,1997-01-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14300,15,0,59073,800
321,Pardubice,1993-11-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9200,15,0,38693,1100
322,Hl.m. Praha,1993-02-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,19600,15,0,59676,1000
323,Usti nad Orlici,1997-02-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9100,15,0,36131,200
324,Hl.m. Praha,1996-08-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6200,15,0,40672,500
325,Prerov,1996-10-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12600,15,0,27579,300
326,Trebic,1997-08-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6700,15,0,26543,5376
327,Brno - mesto,1993-06-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29400,15,0,82657,700
328,Hl.m. Praha,1997-09-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9300,15,0,28582,600
329,Beroun,1996-10-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,30240,15,1,86907,1100
330,Havlickuv Brod,1996-11-24,monthly,2,0,TRUE,331584,6908,48,current,FALSE,27040,15,0,73943,400
331,Znojmo,1995-10-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7700,15,0,32991,1100
332,Liberec,1996-01-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8190,15,0,41712,300
333,Opava,1996-12-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2310,15,0,23460,700
334,Hl.m. Praha,1993-05-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,31360,15,0,102027,500
335,Ostrava - mesto,1996-01-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5800,15,0,33757,1000
336,Uherske Hradiste,1995-10-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22400,15,0,66275,500
337,Pelhrimov,1995-11-25,monthly,2,0,FALSE,NA,NA,NA,NA,NA,59600,15,0,136965,200
338,Semily,1995-11-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7980,15,0,27654,700
340,Hl.m. Praha,1993-11-03,monthly,2,0,FALSE,NA,NA,NA,NA,NA,10000,15,0,47681,1000
341,Plzen - sever,1996-11-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28800,15,0,48204,600
342,Zlin,1996-10-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7320,15,0,24092,1000
343,Pisek,1994-04-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5400,15,0,32201,900
344,Brno - mesto,1993-12-01,monthly,1,0,TRUE,100980,1683,60,current,FALSE,23100,15,0,64600,600
345,Kolin,1993-11-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24500,15,0,84065,200
346,Litomerice,1993-01-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,40320,15,0,91954,800
347,Znojmo,1993-12-13,monthly,1,0,TRUE,187224,7801,24,expired,TRUE,51900,0,0,142312,-2763
348,Klatovy,1995-11-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,23200,15,2,79827,700
349,Olomouc,1997-06-08,monthly,2,0,TRUE,42816,3568,12,current,FALSE,8400,15,0,31617,1100
350,Pardubice,1996-10-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10550,15,0,30368,500
351,Svitavy,1997-02-17,monthly,1,1,FALSE,NA,NA,NA,NA,NA,23400,15,9,62632,600
352,Most,1994-07-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11250,15,0,31554,200
353,Karlovy Vary,1995-08-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14550,15,0,73820,1000
354,Kromeriz,1993-10-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22100,15,0,89881,700
356,Karvina,1996-03-12,monthly,1,1,FALSE,NA,NA,NA,NA,NA,19500,15,7,79901,1000
357,Strakonice,1996-03-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2100,15,0,25731,1000
358,Pribram,1993-12-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10700,15,0,30149,600
359,Praha - zapad,1994-12-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11000,15,0,28564,400
360,Ceska Lipa,1996-05-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,33120,15,5,82923,1100
361,Trutnov,1993-02-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,39700,15,46,84469,600
362,Cesky Krumlov,1993-04-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16160,15,0,61574,900
363,Hl.m. Praha,1994-05-06,monthly,1,1,FALSE,NA,NA,NA,NA,NA,58700,15,4,162310,1000
364,Hl.m. Praha,1997-01-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,3570,15,0,27809,1100
365,Ostrava - mesto,1993-12-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18700,5,0,60311,200
366,Hl.m. Praha,1996-10-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,28960,15,0,82335,200
367,Cheb,1997-05-09,monthly,1,1,FALSE,NA,NA,NA,NA,NA,13120,15,2,65825,400
368,Vsetin,1993-07-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15900,15,0,40685,1100
370,Klatovy,1994-02-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6210,15,0,26589,700
371,Pribram,1996-08-02,monthly,1,1,FALSE,NA,NA,NA,NA,NA,19000,15,7,72113,800
372,Brno - venkov,1995-09-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,34720,15,0,71875,400
373,Bruntal,1996-06-20,monthly,1,1,FALSE,NA,NA,NA,NA,NA,37760,15,3,70261,800
374,Louny,1993-01-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,63900,15,0,92472,400
375,Frydek - Mistek,1996-06-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9300,15,0,32838,1100
376,Klatovy,1995-03-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29200,15,0,78468,700
377,Karvina,1994-08-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,75600,4,6,137194,-1109
378,Frydek - Mistek,1996-07-22,monthly,1,0,TRUE,230400,3840,60,current,FALSE,63900,2,0,145352,15100
379,Ceska Lipa,1996-05-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5900,15,0,25787,1100
381,Frydek - Mistek,1993-07-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18560,15,0,51828,1000
382,Ceske Budejovice,1996-08-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7680,14,0,29654,700
383,Louny,1997-05-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2800,15,0,18876,600
385,Kolin,1993-04-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5850,15,0,31948,1000
386,Hl.m. Praha,1997-08-11,monthly,2,1,FALSE,NA,NA,NA,NA,NA,16200,15,2,82241,17757
387,Olomouc,1997-09-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,45800,15,2,120922,200
388,Kromeriz,1995-02-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,20300,15,0,106060,400
389,Sokolov,1993-08-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6000,15,0,37757,300
390,Chrudim,1996-02-16,monthly,1,1,FALSE,NA,NA,NA,NA,NA,80400,15,1,179943,400
391,Liberec,1993-12-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27800,15,0,85897,1100
392,Hl.m. Praha,1996-07-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,42080,15,12,64633,300
393,Nachod,1995-02-04,monthly,1,1,FALSE,NA,NA,NA,NA,NA,31700,15,12,83714,500
395,Hl.m. Praha,1993-03-12,monthly,2,0,FALSE,NA,NA,NA,NA,NA,28160,15,0,78517,400
396,Tabor,1993-03-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24800,15,0,82778,1000
397,Praha - zapad,1993-10-26,monthly,2,0,FALSE,NA,NA,NA,NA,NA,57500,15,0,129548,400
398,Jesenik,1997-10-24,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9100,15,0,27530,300
399,Hl.m. Praha,1996-08-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,64600,15,7,154254,800
400,Plzen - sever,1993-07-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,20300,15,0,78899,600
401,Ceska Lipa,1993-01-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,60900,15,0,83581,300
402,Frydek - Mistek,1997-09-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23000,15,0,67638,800
403,Hl.m. Praha,1993-07-29,monthly,2,1,FALSE,NA,NA,NA,NA,NA,13050,15,25,79050,600
404,Usti nad Labem,1995-04-28,monthly,1,1,FALSE,NA,NA,NA,NA,NA,48400,15,8,124186,300
405,Brno - venkov,1997-03-13,monthly,1,1,FALSE,NA,NA,NA,NA,NA,39800,0,3,117964,-1893
406,Vyskov,1996-09-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6000,15,0,23617,700
408,Usti nad Labem,1993-07-21,monthly,1,1,FALSE,NA,NA,NA,NA,NA,20000,15,33,101097,400
409,Hl.m. Praha,1996-06-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12800,15,0,48825,600
410,Semily,1996-10-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7150,15,0,30371,200
411,Karvina,1993-02-05,monthly,1,1,FALSE,NA,NA,NA,NA,NA,32640,15,27,87683,400
412,Ostrava - mesto,1996-01-21,monthly,2,1,FALSE,NA,NA,NA,NA,NA,38600,15,0,124911,700
413,Pisek,1996-07-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16800,15,0,30344,200
414,Hl.m. Praha,1996-01-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23840,15,0,65464,900
415,Klatovy,1993-03-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17600,15,0,55739,400
416,Kutna Hora,1996-08-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5600,15,0,29241,500
417,Opava,1996-01-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,61000,15,4,142889,-1428
418,Liberec,1995-08-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,30240,15,13,82569,700
419,Rakovnik,1993-10-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16100,15,0,36791,800
420,Prerov,1995-08-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13100,15,0,83571,500
421,Prerov,1997-11-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10500,15,0,35492,900
423,Pribram,1993-03-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5430,15,0,24758,500
424,Pribram,1997-02-17,monthly,1,1,FALSE,NA,NA,NA,NA,NA,24900,15,12,85964,1000
425,Nymburk,1993-03-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8160,15,0,55872,400
426,Hl.m. Praha,1993-11-29,monthly,1,0,TRUE,252060,4201,60,current,TRUE,41700,4,0,110028,-821
427,Mlada Boleslav,1994-07-24,monthly,2,1,FALSE,NA,NA,NA,NA,NA,32960,15,11,97758,700
428,Hl.m. Praha,1993-02-27,monthly,2,0,FALSE,NA,NA,NA,NA,NA,13100,15,0,60774,200
429,Vyskov,1995-09-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21700,15,0,83196,700
430,Brno - mesto,1995-09-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3800,100,0,64437,900
431,Pisek,1996-11-05,monthly,1,1,FALSE,NA,NA,NA,NA,NA,19100,15,2,66753,300
432,Nachod,1993-06-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25000,15,0,43330,500
433,Strakonice,1993-06-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22400,15,0,66578,500
434,Hl.m. Praha,1996-12-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12400,15,0,38917,400
435,Louny,1993-01-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12150,15,0,34393,400
436,Sokolov,1996-08-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,10300,15,0,39908,500
437,Hradec Kralove,1993-12-03,monthly,2,0,FALSE,NA,NA,NA,NA,NA,60800,15,0,146213,700
438,Litomerice,1997-06-23,monthly,1,1,FALSE,NA,NA,NA,NA,NA,21200,800,0,63195,900
439,Jesenik,1996-04-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23800,15,0,69888,300
440,Rokycany,1996-12-22,monthly,1,0,TRUE,84288,1756,48,current,FALSE,18700,15,0,73640,500
442,Brno - mesto,1997-03-30,monthly,1,0,TRUE,357840,7455,48,current,TRUE,47600,1,0,94705,-543
443,Zlin,1993-01-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7230,15,0,28823,500
444,Plzen - mesto,1996-05-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17500,15,0,50141,1100
446,Svitavy,1993-06-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,30560,15,31,90601,1100
447,Kolin,1996-08-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,20800,15,0,84666,1100
449,Prachatice,1994-11-22,monthly,2,0,FALSE,NA,NA,NA,NA,NA,12600,15,0,29835,900
450,Kromeriz,1996-05-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6200,15,0,25089,1100
451,Praha - zapad,1994-05-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4300,100,0,31069,700
452,Vyskov,1995-11-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,63700,15,0,144004,800
453,Prerov,1997-04-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22900,15,0,95991,1100
454,Melnik,1995-05-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14080,15,0,48659,700
455,Brno - mesto,1995-04-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24320,15,0,45767,500
456,Semily,1993-01-21,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63900,15,18,139482,700
458,Melnik,1995-06-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16200,15,0,73613,1100
459,Pardubice,1993-01-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3500,200,0,26500,1000
460,Hl.m. Praha,1994-04-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,7450,15,0,48777,1100
461,Sokolov,1993-02-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9500,15,0,76944,600
462,Rokycany,1993-11-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33920,15,0,76411,400
463,Trutnov,1995-05-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,48300,15,0,118528,700
464,Hradec Kralove,1997-05-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4800,15,0,28720,600
465,Ceska Lipa,1993-02-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11700,15,0,52628,700
466,Novy Jicin,1996-02-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5600,100,0,62100,500
467,Ostrava - mesto,1993-09-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14200,15,0,45587,500
468,Semily,1996-03-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,23200,15,4,95806,400
469,Olomouc,1997-07-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5300,15,0,33872,600
470,Zlin,1994-03-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7800,15,0,47968,600
471,Pardubice,1995-06-07,monthly,2,1,FALSE,NA,NA,NA,NA,NA,12100,15,8,58992,1100
472,Mlada Boleslav,1996-10-11,monthly,1,0,TRUE,196800,8200,24,current,TRUE,78300,5,0,130885,-2756
473,Opava,1996-10-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12300,15,0,47723,1100
474,Trebic,1995-12-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8880,15,0,35171,900
475,Beroun,1997-05-11,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5900,15,0,23385,200
476,Jesenik,1997-04-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4400,100,0,24000,1000
477,Hl.m. Praha,1993-01-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22300,15,0,64306,1000
478,Jihlava,1994-07-16,monthly,2,1,FALSE,NA,NA,NA,NA,NA,36320,15,1,93238,400
479,Hl.m. Praha,1995-11-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6750,15,0,19226,1100
480,Cheb,1997-01-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,38560,15,0,80464,500
481,Olomouc,1996-04-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5800,15,0,60763,700
483,Karvina,1997-07-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5500,15,0,20745,1000
484,Hl.m. Praha,1995-01-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13400,15,0,43780,600
486,Decin,1995-11-21,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28700,15,34,105292,900
487,Teplice,1995-11-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,74100,15,0,129719,785
488,Klatovy,1996-06-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2700,200,0,50700,1000
489,Jindrichuv Hradec,1993-05-17,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25100,15,51,56943,900
490,Jicin,1995-05-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4700,15,0,20057,500
491,Chrudim,1996-05-12,monthly,1,1,FALSE,NA,NA,NA,NA,NA,18100,15,20,70094,600
492,Kolin,1993-10-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10600,15,0,41383,-45
493,Plzen - mesto,1994-04-05,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25120,15,30,77240,800
494,Prostejov,1993-03-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,54700,15,9,129674,400
496,Jesenik,1993-02-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15840,15,0,43822,800
497,Brno - venkov,1993-04-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,46240,15,8,86567,1000
498,Hl.m. Praha,1993-11-21,monthly,2,0,FALSE,NA,NA,NA,NA,NA,54400,15,0,122852,1000
500,Breclav,1996-04-27,monthly,2,0,FALSE,NA,NA,NA,NA,NA,62500,15,0,177018,400
501,Rakovnik,1995-10-21,monthly,1,0,TRUE,262980,4383,60,current,FALSE,57800,15,0,151036,900
502,Hl.m. Praha,1997-10-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5000,15,0,34976,600
503,Hl.m. Praha,1996-08-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,12500,15,3,62705,700
504,Opava,1993-04-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6300,15,0,36945,1100
505,Zlin,1996-12-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2300,15,0,20105,300
506,Bruntal,1996-07-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,29900,15,17,78626,400
507,Usti nad Orlici,1996-06-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11300,15,0,34828,-17036
508,Ostrava - mesto,1996-11-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7650,15,0,38801,600
509,Liberec,1997-08-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,18900,15,0,58161,500
511,Ceske Budejovice,1996-11-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,58400,15,0,119767,400
512,Frydek - Mistek,1997-01-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,26800,15,3,76764,800
513,Jihlava,1996-11-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23900,15,0,84949,400
514,Karvina,1996-03-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13600,15,0,48213,900
515,Hodonin,1995-02-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6000,15,0,20894,200
516,Kutna Hora,1996-02-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,6800,15,0,44045,500
517,Sumperk,1993-09-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,44640,15,0,97296,1100
518,Ostrava - mesto,1994-09-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8400,15,0,31061,200
519,Karlovy Vary,1993-11-12,monthly,2,0,FALSE,NA,NA,NA,NA,NA,13600,15,0,36854,200
520,Prostejov,1993-11-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8670,15,0,34533,1000
521,Nymburk,1995-10-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,60900,15,4,153181,800
522,Pelhrimov,1995-12-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,10100,15,0,50101,400
523,Hl.m. Praha,1993-08-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,23100,15,42,88566,300
524,Trebic,1994-05-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,49900,15,0,93588,1000
525,Karvina,1996-03-20,monthly,1,0,TRUE,210384,4383,48,current,FALSE,46900,15,0,158444,300
526,Bruntal,1996-07-16,monthly,2,0,FALSE,NA,NA,NA,NA,NA,35040,15,0,57960,400
528,Pelhrimov,1996-12-30,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5350,15,0,25178,300
529,Most,1997-08-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5400,15,0,43869,700
530,Brno - mesto,1996-11-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,26000,15,6,71170,600
531,Tachov,1995-08-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2144,15,0,36029,1000
532,Plzen - mesto,1995-09-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64000,15,0,152480,900
533,Teplice,1995-05-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,20400,15,0,39208,400
534,Hl.m. Praha,1997-05-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,43520,15,0,65425,800
535,Jablonec n. Nisou,1994-05-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23200,15,0,72677,800
536,Ceske Budejovice,1996-10-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4900,15,0,32588,900
537,Chomutov,1997-01-08,monthly,2,1,FALSE,NA,NA,NA,NA,NA,13900,15,3,67148,500
538,Karvina,1994-06-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5300,15,0,26157,800
540,Prerov,1993-10-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,45300,15,0,86149,300
541,Trebic,1993-08-12,monthly,1,1,FALSE,NA,NA,NA,NA,NA,22800,15,23,67897,200
542,Hl.m. Praha,1993-11-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8550,15,0,26086,900
543,Zlin,1994-05-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5670,15,0,27687,600
544,Ceska Lipa,1995-05-15,monthly,1,1,TRUE,91152,3798,24,expired,FALSE,47400,15,4,111236,400
545,Brno - mesto,1993-11-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27200,15,0,89029,900
546,Mlada Boleslav,1996-11-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,6300,15,0,27084,1100
547,Karlovy Vary,1997-07-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2273,15,0,20551,900
548,Jindrichuv Hradec,1994-06-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9850,15,0,37337,200
549,Kolin,1996-11-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,16600,15,12,58365,500
550,Karlovy Vary,1997-10-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8100,15,0,33732,200
551,Vsetin,1993-05-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,37400,15,0,68160,800
552,Ceske Budejovice,1993-08-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6800,15,0,33808,900
